1	6406391	6417819	1	1	0	0	3	40
1	6460111	6461179	1	1	1	0	2	3
1	6520615	6534015	1	1	0	0	1	19
1	6549699	6550395	2	2	1	8	0	34
1	6588845	6588915	1	1	1	2	0	32
1	6636247	6637197	2	2	1	2	0	41
1	6654040	6667708	2	2	1	3	0	30
1	6678468	6680907	2	2	1	2	0	26
1	6687590	6693614	2	2	0	0	1	38
1	6789953	6790106	1	3	0	1	0	42
1	6825211	6871756	1	1	1	31	0	44
1	6871841	6887653	1	1	1	1	0	31
1	7116888	7117206	1	1	0	0	1	45
1	7777319	7778117	1	1	1	7	0	37
1	7778170	7779625	1	1	1	6	0	43
1	7896839	7898618	1	1	0	0	1	39
1	7961736	7962762	1	1	1	1	0	6
1	7965426	7969344	1	1	1	4	0	44
1	7965426	7970893	1	1	1	1	0	25
1	7969405	7970893	1	1	1	3	0	41
1	7970964	7977651	1	1	1	2	0	16
1	7977739	7984893	1	1	1	13	0	41
1	8007600	8009507	1	3	0	2	0	15
1	8362845	8364055	2	2	1	2	0	27
1	8605395	8605549	1	1	0	1	0	31
1	8656442	8703054	2	4	1	6	0	41
1	8829278	8834011	2	2	0	0	1	45
1	8850345	8850805	2	4	0	1	0	27
1	8861430	8862886	2	2	1	6	0	27
1	8862946	8863234	2	2	1	2	0	32
1	8864093	8865284	2	2	1	1	0	26
1	8865483	8866278	2	2	1	1	0	9
1	8866502	8867116	2	2	1	1	0	6
1	8867251	8867987	2	2	1	1	0	26
1	8868908	8869790	2	2	0	5	0	43
1	8870511	8871890	2	2	1	1	0	21
1	8871987	8874823	2	2	1	3	0	35
1	8874918	8876198	2	2	1	0	1	3
1	8874918	8878579	2	2	1	2	0	23
1	8878961	8879564	1	1	1	1	0	26
1	8906373	8907805	2	2	0	1	0	32
1	8907849	8908517	2	2	0	4	0	42
1	8908672	8926806	2	2	0	1	0	42
1	9235444	9237888	2	4	0	1	0	44
1	9313184	9335288	1	1	0	0	1	38
1	9414587	9417609	2	2	0	1	0	39
1	9511994	9517540	1	1	0	0	1	42
1	9541385	9661315	1	1	0	0	7	39
1	9546420	9661315	1	1	0	0	8	39
1	9553155	9560020	1	1	0	0	1	29
1	9578154	9661315	1	1	0	0	6	39
1	9661601	9661736	2	4	0	1	0	19
1	9664241	9665013	1	1	0	1	0	23
1	9667100	9667234	1	1	0	1	0	37
1	9670957	9676130	2	2	0	0	1	40
1	9706357	9709775	1	1	0	1	0	20
1	9710597	9711917	1	1	0	1	0	21
1	9715770	9715848	1	1	1	1	0	27
1	9751682	9755113	2	2	1	3	0	24
1	9764424	9766444	1	1	0	0	3	39
1	9764424	9831757	1	1	0	0	3	39
1	9770776	9783637	2	2	0	0	1	14
1	9850777	9871186	2	2	1	8	0	45
1	9922359	9931890	2	2	1	2	0	42
1	9930458	9931890	2	2	1	18	0	42
1	9930458	9934761	2	2	0	2	0	35
1	9931973	9932802	2	2	1	13	0	44
1	9932899	9934761	2	2	1	10	0	41
1	9932899	9934771	2	2	0	1	0	27
1	9934861	9935491	2	2	1	4	0	25
1	9936628	9942623	2	2	1	4	0	38
1	9941370	9942623	2	2	0	2	0	37
1	9942783	9943348	2	2	1	7	0	19
1	9943516	9949637	1	1	0	1	0	20
1	9944109	9945089	2	2	0	0	1	25
1	9955229	9965142	2	2	0	0	1	45
1	9962268	9973492	1	1	0	0	1	22
1	9966400	9976073	1	1	0	0	2	17
1	9974621	9981467	2	2	0	0	1	32
1	9982871	9983003	1	3	1	3	0	11
1	10007749	10008172	1	1	1	18	0	43
1	10008275	10015781	1	1	1	104	0	45
1	10072215	10095460	1	1	1	1	0	34
1	10103093	10105515	1	1	1	1	0	41
1	10137206	10144939	1	1	1	2	0	29
1	10162406	10177019	2	2	0	0	1	29
1	10267559	10268151	1	1	1	4	0	40
1	10268264	10271501	1	1	1	3	0	36
1	10271580	10272240	1	1	1	1	0	7
1	10295767	10296581	1	1	1	1	0	13
1	10332482	10332808	2	4	0	3	0	24
1	10367963	10382650	1	1	0	0	1	40
1	10382025	10393662	2	2	0	0	2	28
1	10400573	10403070	1	1	1	3	0	37
1	10433966	10434656	1	1	1	2	0	20
1	10441746	10506398	2	4	0	0	2	33
1	10442442	10451376	1	1	1	1	0	4
1	10458773	10459089	1	1	1	2	0	13
1	10463210	10463430	2	2	1	1	0	16
1	10576900	10589527	1	1	0	1	0	30
1	10730030	10742752	1	1	0	0	1	34
1	11018874	11020428	1	1	1	5	0	43
1	11023330	11024063	1	1	1	2	0	34
1	11029782	11029901	1	3	1	1	0	7
1	11054886	11054961	2	2	1	28	0	45
1	11055085	11055780	2	2	1	3	0	22
1	11055408	11055780	2	2	0	3	0	26
1	11055927	11056010	2	2	1	2	0	26
1	11056095	11056603	2	2	1	2	0	26
1	11056758	11058799	2	2	1	1	0	6
1	11066749	11068007	2	2	1	20	0	42
1	11068085	11068644	2	2	1	21	0	45
1	11068707	11069558	2	2	1	14	0	40
1	11070974	11072086	2	2	1	1	0	28
1	11090669	11091013	2	2	1	1	0	20
1	11091180	11091492	2	2	1	1	0	27
1	11091598	11095757	2	2	1	1	0	11
1	11256193	11256932	2	2	1	1	0	23
1	11662681	11662815	1	1	0	1	0	39
1	11662929	11663141	1	1	1	8	0	32
1	11662929	11663144	1	1	0	1	0	36
1	11674605	11680397	2	2	0	1	0	42
1	11674817	11675081	2	2	1	1	0	44
1	11680472	11680561	2	2	1	1	0	30
1	11680614	11681038	2	2	1	1	0	9
1	11748611	11750076	1	1	1	2	0	20
1	11794864	11795097	2	2	1	1	0	33
1	11816681	11819487	1	1	1	1	0	9
1	11819555	11820361	1	1	1	1	0	15
1	11893038	11924321	2	2	0	0	1	18
1	11920333	11922635	2	2	1	20	1	44
1	11967092	11975282	1	1	1	0	2	4
1	12026092	12043978	1	1	0	0	1	19
1	12031404	12031721	1	1	1	3	0	28
1	12191086	12191773	1	1	1	2	0	18
1	12207515	12207808	2	4	0	1	0	34
1	12234364	12242512	1	1	1	2	0	30
1	12346653	12348822	1	1	1	2	0	41
1	12382333	12397164	2	2	0	0	1	23
1	13242101	13490389	2	2	0	1	3	19
1	13327995	13328093	2	2	0	0	1	18
1	13395866	13409810	2	2	0	0	1	40
1	13409500	13447929	2	2	0	1	0	45
1	13694811	13698875	2	2	0	0	1	14
1	13731118	13732778	1	1	1	1	0	39
1	13732883	13742004	1	1	1	7	0	45
1	13739280	13786070	2	2	0	0	1	21
1	13742158	13749360	1	1	1	13	0	43
1	13749488	13773077	1	1	1	9	0	41
1	13773189	13778417	1	1	1	6	0	36
1	13816571	13823158	1	1	1	1	0	18
1	14133154	14147578	1	1	0	0	2	36
1	14864305	14928190	2	2	0	0	2	29
1	15426019	15427149	1	1	1	14	0	45
1	15426019	15428592	1	1	0	1	0	22
1	15427285	15428592	1	1	1	137	0	45
1	15496919	15509538	1	1	0	0	1	43
1	15526959	15529087	1	1	1	3	0	26
1	15529273	15534236	1	1	1	1	0	16
1	15550585	15554029	2	2	0	1	0	37
1	15553323	15602973	2	2	0	1	0	37
1	15556063	15594099	1	1	0	0	1	19
1	15573725	15574756	2	2	1	2	0	43
1	15574842	15577684	2	2	1	3	0	45
1	15585676	15585787	2	2	0	1	0	19
1	15589262	15600799	2	2	0	0	1	21
1	15612165	15612467	1	3	0	1	0	43
1	15614120	15616330	2	2	0	0	3	39
1	15655388	15655520	1	1	0	1	0	43
1	15700887	15701204	1	1	0	0	2	38
1	15718626	15719733	1	1	1	1	0	32
1	15719921	15721328	1	1	1	1	0	11
1	15719921	15725316	1	1	1	4	0	27
1	15721389	15723209	1	1	0	1	0	20
1	15721389	15725316	1	1	1	1	0	20
1	15819019	15825629	1	1	0	0	1	42
1	15857480	15858018	2	2	0	1	0	29
1	15859602	15868666	2	2	0	0	1	37
1	15878639	15879377	1	1	0	1	0	27
1	15919518	15920869	1	1	1	2	0	40
1	15922350	15928090	1	1	1	2	0	31
1	15938877	15939295	1	1	1	2	0	39
1	15945841	15946153	2	2	1	1	0	14
1	15970780	15977861	2	2	0	0	5	37
1	16252405	16253095	2	2	1	2	0	13
1	16253153	16255710	2	2	0	3	0	21
1	16255822	16256605	2	2	1	3	0	12
1	16322363	16328949	1	1	0	0	1	38
1	16331199	16345634	1	1	0	0	3	44
1	16341419	16345666	1	1	0	0	1	27
1	16363886	16445056	2	2	0	0	2	45
1	16440854	16443631	1	1	1	2	0	37
1	16443733	16447869	1	1	1	2	0	44
1	16447975	16448059	1	1	1	1	0	23
1	16460840	16475557	1	1	0	0	1	33
1	16520788	16521563	1	1	1	0	2	32
1	16564187	16564806	2	2	1	0	2	6
1	16564919	16565632	2	2	1	0	2	23
1	16567352	16567978	2	2	1	0	4	14
1	16574693	16575156	2	2	1	0	1	8
1	16575230	16576266	2	2	1	0	3	17
1	16590002	16591846	2	2	1	0	2	11
1	16635169	16642766	2	2	1	1	0	33
1	16642851	16643027	2	2	1	1	0	7
1	16643146	16644645	2	2	1	3	0	34
1	16888783	16888919	2	2	1	0	1	12
1	16888783	16889547	2	2	1	3	2	42
1	16888786	16889215	2	2	1	1	1	40
1	16888786	16889547	2	2	1	7	3	41
1	16915966	16916904	1	1	0	0	1	39
1	16991162	17034590	1	1	0	0	1	26
1	17018959	17022607	2	2	1	111	2	45
1	17022731	17023972	2	2	1	13	0	37
1	17027866	17028599	2	2	1	2	0	26
1	17033146	17044760	2	2	1	1	0	45
1	17049404	17050925	0	0	0	3	0	45
1	17068004	17068165	2	2	0	1	0	23
1	17254947	17268739	2	2	0	0	1	27
1	17342403	17346027	1	1	1	1	0	24
1	17349696	17351188	2	2	0	1	0	29
1	17354688	17355982	1	1	1	1	0	26
1	17356128	17356356	1	1	1	4	0	38
1	17407005	17407316	1	1	1	0	2	4
1	17411359	17421941	2	2	0	1	0	36
1	17488207	17504034	1	1	0	0	2	34
1	17640303	17648553	1	1	1	1	0	22
1	18935949	18936857	2	2	0	1	0	28
1	19074897	19076739	2	2	1	1	0	18
1	19097281	19099596	2	2	1	2	0	31
1	19099678	19100375	2	2	1	4	0	41
1	19121435	19121933	2	2	1	6	0	45
1	19122013	19122832	2	2	1	2	0	45
1	19235488	19271235	1	1	0	0	1	22
1	19245031	19251414	2	2	1	1	0	11
1	19258554	19258680	1	1	1	2	0	27
1	19304387	19306017	2	2	1	1	0	31
1	19334807	19336259	1	3	0	2	0	37
1	19339618	19344357	2	2	1	41	0	45
1	19344435	19345186	2	2	1	5	0	27
1	19345253	19356634	2	2	1	6	0	41
1	19356752	19357421	2	2	1	11	0	42
1	19357564	19378539	2	2	1	2	0	39
1	19362512	19362606	1	1	0	2	0	27
1	19374456	19378539	2	2	0	3	0	38
1	19374658	19376587	0	0	0	4	0	45
1	19419751	19485435	2	2	1	1	0	13
1	19597110	19597833	1	1	1	1	0	24
1	19597110	19622099	1	1	1	0	1	3
1	19622148	19623473	1	1	1	7	1	45
1	19623584	19626386	1	1	1	192	0	45
1	19649825	19706062	2	2	0	0	3	25
1	19649842	19706085	1	1	0	3	0	40
1	19661447	19685975	2	2	0	0	1	20
1	19770570	19771307	2	2	1	5	0	29
1	19871284	19876748	1	1	0	0	1	26
1	19897663	19904266	1	1	1	2	0	44
1	19904399	19904890	1	1	1	2	0	23
1	19918688	19940144	1	1	0	0	1	24
1	20483720	20485213	2	2	1	2	0	8
1	20620634	20622751	1	1	0	1	0	45
1	20647591	20647932	2	4	0	1	0	31
1	20647598	20647940	1	1	0	1	0	34
1	20652529	20652620	2	2	1	5	0	38
1	20742987	20746962	1	1	0	3	0	19
1	20745092	20745542	2	2	1	2	0	26
1	20747656	20749722	2	2	1	3	0	39
1	20764390	20765203	2	2	0	1	0	17
1	20776751	20779811	2	2	1	59	0	45
1	20779909	20780344	2	2	0	1	0	40
1	20779909	20780349	2	2	0	1	0	25
1	20779912	20780344	2	2	1	20	3	42
1	20779912	20780349	2	2	1	1	0	13
1	20779912	20786185	2	2	1	0	3	4
1	20779912	20787194	2	2	1	5	1	40
1	20780541	20787194	2	2	1	1	0	7
1	20794295	20808094	1	1	0	0	1	31
1	20807501	20810737	2	2	1	3	0	43
1	20827699	20829146	2	2	1	1	0	12
1	20837437	20839209	2	2	0	0	2	42
1	20849531	20851257	2	2	1	2	0	40
1	20862333	20864475	2	2	1	3	0	33
1	20864713	20865115	2	2	1	2	0	30
1	20893637	20895367	2	2	1	1	0	42
1	20895502	20899696	2	2	1	3	0	16
1	20899944	20904882	2	2	1	1	0	32
1	20904972	20941490	2	2	1	2	0	40
1	20942331	20950002	2	2	1	2	0	35
1	20980449	20981047	2	2	1	1	0	20
1	21155564	21164127	2	2	0	3	0	42
1	21168223	21183208	1	1	0	0	1	25
1	21169220	21205830	1	1	0	0	1	21
1	21191738	21197746	2	2	0	0	2	45
1	21194721	21204345	2	2	0	0	1	14
1	21210694	21211899	1	1	0	1	0	15
1	21233662	21235849	2	2	1	1	0	45
1	21235928	21236745	2	2	1	1	0	22
1	21299692	21301604	2	4	0	1	0	15
1	21480982	21481596	1	1	1	1	0	25
1	21585554	21588486	1	1	0	0	1	42
1	21679440	21680807	2	2	1	13	0	29
1	21680835	21687190	2	2	1	8	0	27
1	21715458	21721035	2	2	1	1	0	20
1	21721164	21721649	2	2	1	3	0	27
1	21721167	21721649	2	2	1	11	0	35
1	21721765	21723897	2	2	1	8	0	44
1	21721765	21728569	2	2	0	1	0	23
1	21728720	21729703	2	2	1	2	0	36
1	21729833	21736445	2	2	1	2	0	30
1	21736626	21747066	2	2	1	2	0	38
1	21736626	21752991	2	2	0	1	0	35
1	21747150	21748137	2	2	1	3	0	37
1	21751616	21752526	2	2	1	1	0	36
1	21752652	21752991	2	2	1	7	0	23
1	21753120	21756545	2	2	1	1	0	42
1	21756703	21756828	2	2	0	3	0	39
1	21756703	21757662	2	2	1	8	0	36
1	21757784	21782823	2	2	1	2	0	43
1	21781588	21796322	1	1	0	0	2	19
1	21787326	21791993	1	1	0	0	1	24
1	21800205	21825928	1	1	0	0	2	16
1	21809761	21819180	2	2	0	0	5	39
1	21966991	22009147	2	2	0	1	0	37
1	21989636	22026833	1	1	0	0	1	16
1	22012824	22026833	1	1	0	0	1	16
1	22052743	22078428	1	1	1	1	0	28
1	22059687	22063997	1	3	1	0	9	13
1	22061338	22073468	1	1	0	0	1	24
1	22070697	22074308	2	2	0	0	1	23
1	22078584	22081721	1	1	1	2	2	30
1	22081795	22086438	1	1	1	0	4	27
1	22086549	22086668	1	1	1	10	0	43
1	22086867	22089942	1	1	1	19	0	39
1	22086867	22091395	1	1	1	0	1	7
1	22086867	22091427	1	1	1	89	0	45
1	22501685	22502298	1	1	1	1	0	6
1	22506242	22508000	1	1	1	1	0	14
1	22620881	22743750	1	1	0	0	3	23
1	23030635	23050386	1	1	1	2	0	36
1	23044487	23050386	1	1	1	2	0	33
1	23057566	23059072	1	1	1	3	0	40
1	23068682	23069060	1	1	1	1	0	29
1	23204358	23218757	2	2	0	0	1	42
1	23207994	23232424	2	2	0	0	1	36
1	23311067	23311200	2	2	1	1	0	6
1	23311323	23313552	2	2	1	4	0	16
1	23313703	23318482	2	2	1	44	1	45
1	23321664	23323555	2	2	1	3	0	36
1	23322516	23324099	1	1	0	0	1	40
1	23323733	23333517	2	2	1	1	0	16
1	23333632	23337753	2	2	1	1	0	40
1	23334469	23335150	2	2	0	0	1	39
1	23338609	23340851	2	2	1	1	0	23
1	23381475	23384345	2	2	1	2	0	33
1	23384418	23387272	2	2	1	5	0	16
1	23417391	23417903	2	2	1	2	0	42
1	23478252	23482733	1	1	0	0	1	39
1	23628598	23629480	1	1	1	2	0	42
1	23629558	23630378	1	1	0	3	0	43
1	23629558	23635324	1	1	0	1	0	17
1	23629558	23639679	1	1	1	3	0	34
1	23637092	23642085	2	2	0	0	1	32
1	23639796	23640388	1	1	1	7	0	38
1	23680641	23690566	2	2	0	0	1	33
1	23683760	23770441	2	2	0	2	0	35
1	23685476	23685917	1	1	0	0	2	37
1	23690567	23712414	2	2	0	0	1	25
1	23691830	23692608	1	1	1	174	0	29
1	23691830	23692611	1	1	1	33	0	29
1	23692760	23693806	1	1	1	135	0	44
1	23693914	23694659	1	1	1	1588	0	45
1	23693914	23695797	1	1	0	3	0	41
1	23694792	23695797	1	1	1	11417	1	45
1	23695909	23696343	1	1	1	2548	3	45
1	23785780	23786314	1	1	1	1	0	12
1	23786424	23787274	1	1	1	1	0	40
1	23859904	23863133	2	2	1	2	0	22
1	23863272	23865490	2	2	1	2	0	40
1	23877460	23907220	2	2	0	0	1	37
1	23959999	23960928	1	1	1	3	0	44
1	23961135	23961439	1	1	1	23	0	45
1	23967724	23971572	2	2	1	5	0	38
1	23967957	23971572	2	2	1	3	0	34
1	23971440	23971572	2	2	1	2	0	37
1	23971627	23971849	2	2	1	4	0	37
1	23972013	23974973	2	2	1	3	0	37
1	23978274	23978433	2	2	0	1	0	44
1	23978274	23978652	2	2	1	37	0	45
1	23978818	23980190	2	2	1	2	0	25
1	24405189	24414276	2	2	0	0	4	45
1	24488751	24537685	1	1	0	0	1	36
1	24503118	24531217	1	1	0	1	0	20
1	24503151	24514313	1	1	1	1	0	24
1	24514568	24531217	1	1	1	4	0	41
1	24523296	24569224	2	2	0	0	1	28
1	24531392	24533082	1	1	1	9	0	44
1	24533255	24535092	1	1	1	5	0	45
1	24553428	24571863	1	3	0	1	0	21
1	24643348	24645983	1	1	1	10	0	32
1	24646074	24646666	1	1	1	31	0	45
1	24646790	24647078	1	1	1	3	0	28
1	24646790	24648858	1	1	1	157	0	45
1	24647209	24648858	1	1	1	8	0	35
1	24649030	24649970	1	1	1	7	1	20
1	24650087	24651408	1	1	1	12	2	42
1	24650087	24651498	1	1	1	3	0	43
1	24650628	24651408	1	1	1	0	2	3
1	24651613	24652433	1	3	1	6	0	44
1	24652629	24652912	1	1	1	1	0	27
1	24653033	24654854	1	1	1	1	0	16
1	24661397	24662659	1	1	1	1	0	17
1	24669588	24670119	1	1	1	30	0	45
1	24670316	24671385	1	1	1	4	0	40
1	24671596	24672181	1	1	1	8	0	37
1	24764312	24813630	1	1	0	0	2	24
1	24785639	24804886	1	1	0	1	0	15
1	24840042	24840772	1	1	1	8	0	41
1	24863526	24865230	1	1	0	3	0	39
1	24926692	24927573	2	2	0	3	0	38
1	25223432	25225001	2	2	1	17	0	38
1	25225101	25227441	2	2	1	3	0	43
1	25228236	25228997	2	2	1	1	0	26
1	25229124	25232103	2	2	1	4	0	38
1	25232212	25232443	2	2	1	31	3	39
1	25242414	25242538	2	2	1	2	0	27
1	25242706	25243549	2	2	1	2	0	34
1	25243653	25244192	1	1	0	1	0	27
1	25244225	25244453	2	2	1	8	0	44
1	25244499	25245149	2	2	1	10	0	43
1	25253938	25267739	2	2	1	2	0	35
1	25262714	25333039	1	1	0	0	2	16
1	25332315	25374098	1	1	0	0	1	16
1	25340580	25342960	1	1	1	1	0	36
1	25343074	25351625	1	1	1	1	0	41
1	25351694	25352881	1	1	1	3	0	43
1	25352975	25356792	1	1	1	7	0	29
1	25356854	25360659	1	1	1	22	0	41
1	25454383	25456652	1	1	1	4	0	27
1	25456832	25458390	1	1	1	7	0	41
1	25458893	25484115	1	1	1	8	0	45
1	25466558	25488729	2	2	0	0	1	39
1	25484275	25485612	1	1	1	3	0	32
1	25563154	25563660	1	1	1	1	0	3
1	25563792	25565172	1	1	1	3	0	34
1	25563792	25590168	1	1	0	4	0	20
1	25565208	25566834	1	1	0	3	0	35
1	25581773	25590168	1	1	1	1	0	15
1	25627456	25633049	1	1	0	0	1	22
1	25657058	25668790	2	2	0	0	2	40
1	25879171	25886683	1	1	0	0	1	41
1	25901088	25901490	2	2	1	5	0	40
1	25901683	25903640	2	2	1	2	0	31
1	25903814	25904663	2	2	1	1	0	40
1	25904739	25906388	2	2	1	5	0	31
1	25906267	25906402	1	3	0	1	0	17
1	26170184	26170417	1	1	1	2	0	19
1	26170481	26170574	1	1	1	6	0	42
1	26261022	26272859	2	2	0	0	1	38
1	26280204	26280764	1	1	1	1	0	19
1	26280933	26281057	1	1	1	23	0	42
1	26282570	26282648	2	2	1	45	0	45
1	26293497	26332076	1	1	0	0	3	22
1	26293497	26396619	1	1	0	0	3	22
1	26298063	26300925	2	2	1	2	0	16
1	26317976	26320308	2	2	0	1	0	23
1	26318072	26320170	1	1	1	91	11	45
1	26318641	26320170	1	1	1	0	6	3
1	26326004	26326424	1	1	0	0	1	31
1	26326004	26332193	1	1	0	0	1	31
1	26395580	26401111	2	2	0	0	1	36
1	26428588	26429095	1	3	1	0	1	40
1	26447661	26448355	1	1	1	0	1	3
1	26457906	26460036	1	1	1	1	0	20
1	26472628	26473482	1	1	1	7	0	42
1	26473528	26473702	1	1	1	6	0	30
1	26473733	26474084	1	1	1	10	0	30
1	26474136	26474571	1	1	1	14	0	37
1	26474668	26475112	1	1	1	26	0	45
1	26481069	26483648	1	1	0	2	0	41
